id,name,price_usd,createddate,country_name,mc_0,mc_1,mc_2,mc_3
64440,Ruby Red | Black Wrap,52.42,44:20.1,Jordan,flowers,home & garden,plants,flowers
64440,Ruby Red | Black Wrap,54.26,44:20.1,Jordan,flowers,home & garden,plants,flowers
64440,Ruby Red | Black Wrap,69.3,44:20.1,Jordan,flowers,home & garden,plants,flowers
64440,Ruby Red | Black Wrap,50.52,44:20.1,Jordan,flowers,home & garden,plants,flowers
64440,Ruby Red | Black Wrap,103.6,44:20.1,Jordan,flowers,home & garden,plants,flowers
87627,Sugar Daddy's Chocolate Casserole | Rose Pink & Baby White,91.16,59:57.6,Jordan,gifts,"food, beverages & tobacco",food items,sweets & chocolate
118355,Godiva Chocolates Box,121.79,10:06.9,United Arab Emirates,gifts,"food, beverages & tobacco",food items,sweets & chocolate
119209,Floward Sea Waves Bracelet | Red Roses,677.6,10:53.0,Qatar,gifts,clothing & accessories,jewellery & watches,bracelets
114003,250 Red Roses | Large Bear,625.5,48:55.3,Kuwait,gifts,toys & games,toys,
114003,250 Red Roses | Large Bear,656.7,48:55.3,Kuwait,gifts,toys & games,toys,
109873,50 Baby Roses | Black Wrap,92.15,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,140.25,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,80.39,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,82.81,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,73.11,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,168.3,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,154,32:39.4,Qatar,flowers,home & garden,plants,flowers
109873,50 Baby Roses | Black Wrap,141.72,32:39.4,Qatar,flowers,home & garden,plants,flowers
136709,Purple Matthiola | Cylinder Vase,9.32,30:19.4,Oman,flowers,home & garden,plants,flowers
136709,Purple Matthiola | Cylinder Vase,15.95,30:19.4,Oman,flowers,home & garden,plants,flowers
95384,Autumn Flowers,114.8,37:27.4,Saudi Arabia,flowers,home & garden,plants,flowers
95384,Autumn Flowers,122.96,37:27.4,Saudi Arabia,flowers,home & garden,plants,flowers
111997,Blue Tree,243.6,52:16.8,Qatar,flowers,home & garden,plants,flowers
127603,Bateel Gulf Map Wood Box of Dates,148.5,11:34.9,United Arab Emirates,gifts,"food, beverages & tobacco",food items,sweets & chocolate
82615,Attractiveness of Green ,265.39,12:43.1,Qatar,flowers,home & garden,plants,flowers
82615,Attractiveness of Green ,291.2,12:43.1,Qatar,flowers,home & garden,plants,flowers
132167,Aloe Vera Plant for Eid,74.26,05:06.0,Saudi Arabia,flowers,home & garden,plants,indoor & outdoor plants
135087,Sugar Daddy`s Nutella Cake | Rose Light Pink,85.97,59:41.7,Jordan,gifts,"food, beverages & tobacco",food items,bakery
88243,Cymbidium with Hanoverian Chocolate Cheesecake,164.35,10:16.7,Saudi Arabia,gifts,"food, beverages & tobacco",food items,bakery
114891,Mazrood T-shirt | Flowers Basket ,118.12,10:34.2,Saudi Arabia,gifts,clothing & accessories,clothing,
114891,Mazrood T-shirt | Flowers Basket ,125.12,10:34.2,Saudi Arabia,gifts,clothing & accessories,clothing,
130048,20 Baby Roses Hand Bouquet | White Wrap | Get Well Soon,37.87,06:24.7,Oman,flowers,home & garden,plants,flowers
105383,Majhoolah Eau De Perfumes 100Ml,103.6,30:12.6,Qatar,gifts,health & beauty,personal care,cosmetics
104779,Hydrangea Vase,71.16,51:13.5,Saudi Arabia,flowers,home & garden,plants,flowers
131391,Hanoverian Mix Chocolate Box with Birthday Blooms Vase & Balloons,77.67,52:03.9,Saudi Arabia,gifts,"food, beverages & tobacco",food items,sweets & chocolate
137505,Claws Nail Bar Voucher with Congratulatory Blooms Vase,196,03:26.3,Saudi Arabia,gifts,arts & entertainment,event tickets,
134852,Impressive Achievement,117.6,35:19.7,Qatar,flowers,home & garden,plants,flowers
126196,Victoria's Secret Green Pear & Citrus Bundle,26.88,00:39.6,Egypt,gifts,health & beauty,personal care,cosmetics
90246,Mubkhar Twist,36.82,17:15.4,Qatar,gifts,health & beauty,personal care,cosmetics
90246,Mubkhar Twist,44.8,17:15.4,Qatar,gifts,health & beauty,personal care,cosmetics
102340,Ellie Home Gather Juice Cup with Flowers,27.97,03:34.2,Egypt,gifts,home & garden,kitchen & dining,tableware
117712,Mazrood letter M - Large,60.48,54:54.8,Saudi Arabia,gifts,clothing & accessories,clothing,
92969,Blooming Orchid & Altanfeethi Gift Card,170.17,19:10.4,Saudi Arabia,gifts,arts & entertainment,party & celebration,gift giving
92969,Blooming Orchid & Altanfeethi Gift Card,182.2,19:10.4,Saudi Arabia,gifts,arts & entertainment,party & celebration,gift giving
92969,Blooming Orchid & Altanfeethi Gift Card,174.64,19:10.4,Saudi Arabia,gifts,arts & entertainment,party & celebration,gift giving
83943,The Datery Box Mixed Stuffed And Choco Dates,122.77,14:13.9,Jordan,gifts,"food, beverages & tobacco",food items,sweets & chocolate
86797,Creativity Color,190.4,52:12.9,Qatar,flowers,home & garden,plants,flowers
73554,Y3.1 Limited Edition,24.55,14:29.9,Bahrain,gifts,home & garden,kitchen & dining,kitchen appliances
83784,Yellow & White Roses,77.91,12:27.1,Qatar,flowers,home & garden,plants,flowers
82941,The Noble by Alanood ,338.8,20:29.8,United Arab Emirates,flowers,home & garden,plants,flowers
82941,The Noble by Alanood ,251.38,20:29.8,United Arab Emirates,flowers,home & garden,plants,flowers
82941,The Noble by Alanood ,250.82,20:29.8,United Arab Emirates,flowers,home & garden,plants,flowers
82941,The Noble by Alanood ,280.5,20:29.8,United Arab Emirates,flowers,home & garden,plants,flowers
80479,Purple Sun,131.6,44:36.1,Oman,flowers,home & garden,plants,flowers
80479,Purple Sun,102.26,44:36.1,Oman,flowers,home & garden,plants,flowers
104708,Happy Day,37.14,19:19.4,Oman,flowers,home & garden,plants,flowers
102634,Star,230.37,38:41.5,Egypt,gifts,clothing & accessories,jewellery & watches,necklaces
112691,The Sugargram 25 OG The One to say Thank You!,36.67,15:24.4,United Arab Emirates,gifts,"food, beverages & tobacco",food items,bakery
107763,Treasure Flowers,162.4,10:24.7,Qatar,flowers,home & garden,plants,flowers
98943,Just Cavalli Ladies Watch ,162,33:12.7,Bahrain,gifts,clothing & accessories,jewellery & watches,watches
116114,The Necklace | Pink Gerbera ,69.3,16:01.9,Kuwait,flowers,home & garden,plants,flowers
112971,Gravity Gift Card with Delicate Blooms ,83.94,31:00.5,Saudi Arabia,gifts,arts & entertainment,party & celebration,gift giving
86623,Dolce & Gabbana Light Blue (M) Body Spray 125Ml,29.71,57:31.6,Oman,gifts,health & beauty,personal care,cosmetics
110783,Blended Red with L' Eclair De Genie ,91.7,24:44.9,Saudi Arabia,gifts,"food, beverages & tobacco",food items,appetisers & snacks
73408,Tulip Moonlight | Vase,112.01,59:10.1,Jordan,flowers,home & garden,plants,flowers
73408,Tulip Moonlight | Vase,116.01,59:10.1,Jordan,flowers,home & garden,plants,flowers
73408,Tulip Moonlight | Vase,87.12,59:10.1,Jordan,flowers,home & garden,plants,flowers
73408,Tulip Moonlight | Vase,152.43,59:10.1,Jordan,flowers,home & garden,plants,flowers
73408,Tulip Moonlight | Vase,104.18,59:10.1,Jordan,flowers,home & garden,plants,flowers
125250,50 Light Pink Roses Bouquet by Lama Alakeel,200.87,23:08.5,Saudi Arabia,flowers,home & garden,plants,flowers
124412,Jeff De Bruges Chocolate | Luxury Orchid,270.7,49:05.9,Saudi Arabia,gifts,"food, beverages & tobacco",food items,sweets & chocolate
130044,Way of Flowers | Glass Vase | Get Well Soon,84.77,03:02.0,Oman,flowers,home & garden,plants,flowers
131346,Pure Essential Teardrop Earring | Lotus,67.65,04:27.4,Bahrain,gifts,clothing & accessories,jewellery & watches,earrings
128010,12 Red Roses | Godiva pink heart 12 pcs,146.21,44:53.9,United Arab Emirates,gifts,"food, beverages & tobacco",food items,sweets & chocolate
70734,Medium Red Roses Fish Bowl Vase with a Medium Teddy Bear,172.87,34:19.9,United Arab Emirates,gifts,toys & games,toys,
70734,Medium Red Roses Fish Bowl Vase with a Medium Teddy Bear,222.62,34:19.9,United Arab Emirates,gifts,toys & games,toys,
132458,Joyful Eid Blooms Vase,81.57,53:19.5,Saudi Arabia,flowers,home & garden,plants,flowers
111001,Mubkhar Fragrance | Flowers Vase ,133.8,40:48.6,Saudi Arabia,gifts,health & beauty,personal care,cosmetics
134784,NJD Ball with hat | Sunflower bouquet,104.76,02:03.7,United Arab Emirates,gifts,"food, beverages & tobacco",food items,sweets & chocolate
103094,Swatch DARK IRONY For Men,168.96,49:01.6,Jordan,gifts,clothing & accessories,jewellery & watches,watches
108407,Hugo Boss Notebook A5 Elegance Storyline Grey Lined,36.67,11:17.7,United Arab Emirates,gifts,office supplies,general office supplies,
122476,Teacher Day Card (with your handwriting),2.79,09:29.8,Oman,,,,
124996,35 Roses | Le concheur Mother's Day Chocolate,163.24,20:32.1,Saudi Arabia,gifts,"food, beverages & tobacco",food items,sweets & chocolate
124996,35 Roses | Le concheur Mother's Day Chocolate,169.96,20:32.1,Saudi Arabia,gifts,"food, beverages & tobacco",food items,sweets & chocolate
119990,Affection | 50 Red Roses,154,32:38.6,Qatar,flowers,home & garden,plants,flowers
121977,calvin klein Completion Men's  Watch,346.23,57:20.3,United Arab Emirates,gifts,clothing & accessories,jewellery & watches,watches
124684,Qur'an & Purple Roses,359.18,22:32.8,Saudi Arabia,gifts,religious & ceremonial,religious items,
124684,Qur'an & Purple Roses,358.4,22:32.8,Saudi Arabia,gifts,religious & ceremonial,religious items,
124684,Qur'an & Purple Roses,358,22:32.8,Saudi Arabia,gifts,religious & ceremonial,religious items,
124684,Qur'an & Purple Roses,41.38,22:32.8,Saudi Arabia,gifts,religious & ceremonial,religious items,
124684,Qur'an & Purple Roses,54,22:32.8,Saudi Arabia,gifts,religious & ceremonial,religious items,
115719,Luxury Jewellery Blue Box ,70,48:36.6,Qatar,gifts,clothing & accessories,jewellery & watches,necklaces
116963,Ermine Macarons Box with Delicate Petals Bouquet ,129.11,55:20.0,Saudi Arabia,gifts,"food, beverages & tobacco",food items,bakery
122385,Laviviane Midnight Bites 24 Pieces with Blooms Bouquet,197.92,11:45.5,Saudi Arabia,gifts,"food, beverages & tobacco",food items,bakery
132951,Wishing You Well,117.6,18:46.2,Qatar,flowers,home & garden,plants,flowers
133434,Royal Romance | 50 Purple Roses,71.81,34:12.6,Oman,flowers,home & garden,plants,flowers
62421,White Cymbidium Vase,75.34,50:04.1,Qatar,flowers,home & garden,plants,flowers
62421,White Cymbidium Vase,48.62,50:04.1,Qatar,flowers,home & garden,plants,flowers
62421,White Cymbidium Vase,42.59,50:04.1,Qatar,flowers,home & garden,plants,flowers
62421,White Cymbidium Vase,58.59,50:04.1,Qatar,flowers,home & garden,plants,flowers
122786,Charming Blooms Vases,89.84,32:37.8,Saudi Arabia,flowers,home & garden,plants,flowers
